,Unnamed: 0,Data,TempMaxima
4785,9570,1974-02-07,28.4
4786,9572,1974-02-08,28.2
4787,9574,1974-02-09,27.4
4788,9576,1974-02-10,26.7
4789,9578,1974-02-11,27.0
4790,9580,1974-02-12,27.6
4791,9582,1974-02-13,29.2
4792,9584,1974-02-14,31.3
4793,9586,1974-02-15,28.6
4794,9588,1974-02-16,27.6
4795,9590,1974-02-17,29.3
4796,9592,1974-02-18,34.4
4797,9594,1974-02-19,30.1
4798,9596,1974-02-20,30.3
4799,9598,1974-02-21,30.8
4800,9600,1974-02-22,30.3
4801,9602,1974-02-23,30.0
4802,9604,1974-02-24,32.4
4803,9606,1974-02-25,30.4
4804,9608,1974-02-26,29.9
4805,9610,1974-02-27,28.8
4806,9612,1974-02-28,27.7
4807,9614,1974-03-01,28.2
4808,9616,1974-03-02,29.0
4809,9618,1974-03-03,28.9
4810,9620,1974-03-04,29.8
4811,9622,1974-03-05,29.6
4812,9624,1974-03-06,30.9
4813,9626,1974-03-07,30.5
4814,9628,1974-03-08,28.7
4815,9630,1974-03-09,30.0
4816,9632,1974-03-10,30.6
4817,9634,1974-03-11,32.2
4818,9636,1974-03-12,29.4
4819,9638,1974-03-13,34.0
4820,9640,1974-03-14,32.7
4821,9642,1974-03-15,32.2
4822,9644,1974-03-16,34.2
4823,9646,1974-03-17,35.1
4824,9648,1974-03-18,28.2
4825,9650,1974-03-19,27.7
4826,9652,1974-03-20,23.0
4827,9654,1974-03-21,26.1
4828,9656,1974-03-22,26.5
4829,9658,1974-03-23,26.9
4830,9660,1974-03-24,28.0
4831,9662,1974-03-25,28.3
4832,9664,1974-03-26,27.4
4833,9666,1974-03-27,28.4
4834,9668,1974-03-28,27.3
4835,9670,1974-03-29,27.1
4836,9672,1974-03-30,28.1
4837,9674,1974-03-31,27.2
4838,9676,1974-04-01,30.8
4839,9678,1974-04-02,29.4
4840,9680,1974-04-03,26.1
4841,9682,1974-04-04,28.3
4842,9684,1974-04-05,30.2
4843,9686,1974-04-06,26.9
4844,9688,1974-04-07,27.2
4845,9690,1974-04-08,26.8
4846,9692,1974-04-09,25.7
4847,9694,1974-04-10,27.2
4848,9696,1974-04-11,27.5
4849,9698,1974-04-12,27.1
4850,9700,1974-04-13,25.4
4851,9702,1974-04-14,25.2
4852,9704,1974-04-15,26.1
4853,9706,1974-04-16,26.8
4854,9708,1974-04-17,26.6
4855,9710,1974-04-18,27.5
4856,9712,1974-04-19,27.7
4857,9714,1974-04-20,25.7
4858,9716,1974-04-21,25.8
4859,9718,1974-04-22,28.7
4860,9720,1974-04-23,26.7
4861,9722,1974-04-24,27.7
4862,9724,1974-04-25,27.6
4863,9726,1974-04-26,26.7
4864,9728,1974-04-27,24.4
4865,9730,1974-04-28,23.7
4866,9732,1974-04-29,24.8
4867,9734,1974-04-30,25.9
4868,9736,1974-05-01,25.8
4869,9738,1974-05-02,25.5
4870,9740,1974-05-03,25.2
4871,9742,1974-05-04,25.7
4872,9744,1974-05-05,25.8
4873,9746,1974-05-06,23.6
4874,9748,1974-05-07,24.0
4875,9750,1974-05-08,25.9
4876,9752,1974-05-09,26.6
4877,9754,1974-05-10,24.9
4878,9756,1974-05-11,25.5
4879,9758,1974-05-12,26.3
4880,9760,1974-05-13,32.2
4881,9762,1974-05-14,26.4
4882,9764,1974-05-15,24.5
4883,9766,1974-05-16,24.7
4884,9768,1974-05-17,29.0
4885,9770,1974-05-18,29.8
4886,9772,1974-05-19,26.7
4887,9774,1974-05-20,24.7
4888,9776,1974-05-21,24.9
4889,9778,1974-05-22,26.0
4890,9780,1974-05-23,27.4
4891,9782,1974-05-24,28.8
4892,9784,1974-05-25,29.6
4893,9786,1974-05-26,29.6
4894,9788,1974-05-27,30.2
4895,9790,1974-05-28,24.7
4896,9792,1974-05-29,23.4
4897,9794,1974-05-30,26.5
4898,9796,1974-05-31,24.3
4899,9798,1974-06-01,23.1
4900,9800,1974-06-02,26.7
4901,9802,1974-06-03,23.3
4902,9804,1974-06-04,20.5
4903,9806,1974-06-05,23.6
4904,9808,1974-06-06,24.2
4905,9810,1974-06-07,28.5
4906,9812,1974-06-08,30.7
4907,9814,1974-06-09,31.3
4908,9816,1974-06-10,28.5
4909,9818,1974-06-11,26.3
4910,9820,1974-06-12,24.1
4911,9822,1974-06-13,19.6
4912,9824,1974-06-14,20.9
4913,9826,1974-06-15,22.1
4914,9828,1974-06-16,24.4
4915,9830,1974-06-17,26.8
4916,9832,1974-06-18,26.9
4917,9834,1974-06-19,23.6
4918,9836,1974-06-20,25.5
4919,9838,1974-06-21,30.1
4920,9840,1974-06-22,21.5
4921,9842,1974-06-23,22.1
4922,9844,1974-06-24,23.8
4923,9846,1974-06-25,25.4
4924,9848,1974-06-26,21.9
4925,9850,1974-06-27,23.7
4926,9852,1974-06-28,21.5
4927,9854,1974-06-29,21.2
4928,9856,1974-06-30,21.7
4929,9858,1974-07-01,22.4
4930,9860,1974-07-02,22.4
4931,9862,1974-07-03,23.3
4932,9864,1974-07-04,23.7
4933,9866,1974-07-05,24.0
4934,9868,1974-07-06,25.9
4935,9870,1974-07-07,24.7
4936,9872,1974-07-08,22.6
4937,9874,1974-07-09,22.6
4938,9876,1974-07-10,22.3
4939,9878,1974-07-11,24.4
4940,9880,1974-07-12,23.1
4941,9882,1974-07-13,24.4
4942,9884,1974-07-14,25.4
4943,9886,1974-07-15,27.8
4944,9888,1974-07-16,25.2
4945,9890,1974-07-17,27.5
4946,9892,1974-07-18,28.6
4947,9894,1974-07-19,29.6
4948,9896,1974-07-20,25.1
4949,9898,1974-07-21,25.3
4950,9900,1974-07-22,23.8
4951,9902,1974-07-23,23.5
4952,9904,1974-07-24,23.6
4953,9906,1974-07-25,25.2
4954,9908,1974-07-26,23.9
4955,9910,1974-07-27,25.8
4956,9912,1974-07-28,24.5
4957,9914,1974-07-29,28.6
4958,9916,1974-07-30,29.6
4959,9918,1974-07-31,24.8
4960,9920,1974-08-01,25.3
4961,9922,1974-08-02,29.3
4962,9924,1974-08-03,26.3
4963,9926,1974-08-04,30.4
4964,9928,1974-08-05,31.4
4965,9930,1974-08-06,26.0
4966,9932,1974-08-07,23.5
4967,9934,1974-08-08,22.9
4968,9936,1974-08-09,19.4
4969,9938,1974-08-10,21.9
4970,9940,1974-08-11,21.7
4971,9942,1974-08-12,22.3
4972,9944,1974-08-13,22.0
4973,9946,1974-08-14,25.7
4974,9948,1974-08-15,31.3
4975,9950,1974-08-16,23.2
4976,9952,1974-08-17,21.5
4977,9954,1974-08-18,24.9
4978,9956,1974-08-19,19.9
4979,9958,1974-08-20,22.3
4980,9960,1974-08-21,23.5
4981,9962,1974-08-22,24.2
4982,9964,1974-08-23,25.4
4983,9966,1974-08-24,28.3
4984,9968,1974-08-25,31.1
4985,9970,1974-08-26,26.7
4986,9972,1974-08-27,26.8
4987,9974,1974-08-28,34.1
4988,9976,1974-08-29,27.8
4989,9978,1974-08-30,29.5
4990,9980,1974-08-31,32.3
4991,9984,1974-09-02,22.0
4992,9986,1974-09-03,23.5
4993,9988,1974-09-04,22.6
4994,9990,1974-09-05,26.9
4995,9992,1974-09-06,22.1
4996,9994,1974-09-07,21.3
4997,9996,1974-09-08,28.0
4998,9998,1974-09-09,23.5
4999,10000,1974-09-10,22.8
5000,10002,1974-09-11,23.0
5001,10004,1974-09-12,21.5
5002,10006,1974-09-13,22.4
5003,10008,1974-09-14,23.9
5004,10010,1974-09-15,23.7
5005,10012,1974-09-16,24.8
5006,10014,1974-09-17,24.0
5007,10016,1974-09-18,26.8
5008,10018,1974-09-19,25.4
5009,10020,1974-09-20,25.5
5010,10022,1974-09-21,25.9
5011,10024,1974-09-22,25.9
5012,10026,1974-09-23,26.8
5013,10028,1974-09-24,25.8
5014,10030,1974-09-25,31.6
5015,10032,1974-09-26,34.5
5016,10034,1974-09-27,29.4
5017,10036,1974-09-28,27.2
5018,10038,1974-09-29,26.8
5019,10042,1974-10-01,22.8
5020,10044,1974-10-02,24.6
5021,10046,1974-10-03,24.6
5022,10048,1974-10-04,22.4
5023,10050,1974-10-05,25.5
5024,10052,1974-10-06,23.7
5025,10054,1974-10-07,22.7
5026,10056,1974-10-08,23.6
5027,10058,1974-10-09,21.1
5028,10060,1974-10-10,23.5
5029,10062,1974-10-11,23.5
5030,10064,1974-10-12,24.7
5031,10066,1974-10-13,25.0
5032,10068,1974-10-14,24.8
5033,10070,1974-10-15,26.7
5034,10072,1974-10-16,25.1
5035,10074,1974-10-17,24.6
5036,10076,1974-10-18,29.4
5037,10078,1974-10-19,22.3
5038,10080,1974-10-20,24.6
5039,10082,1974-10-21,25.1
5040,10084,1974-10-22,25.7
5041,10086,1974-10-23,27.5
5042,10088,1974-10-24,33.7
5043,10090,1974-10-25,27.6
5044,10092,1974-10-26,25.4
5045,10094,1974-10-27,26.5
5046,10096,1974-10-28,26.9
5047,10098,1974-10-29,33.3
5048,10102,1974-10-31,23.2
5049,10104,1974-11-01,24.7
5050,10106,1974-11-02,24.8
5051,10108,1974-11-03,24.2
5052,10110,1974-11-04,26.0
5053,10112,1974-11-05,32.7
5054,10114,1974-11-06,31.8
5055,10116,1974-11-07,23.8
5056,10118,1974-11-08,24.5
5057,10120,1974-11-09,21.4
5058,10122,1974-11-10,23.6
5059,10124,1974-11-11,23.7
5060,10126,1974-11-12,26.6
5061,10128,1974-11-13,33.3
5062,10130,1974-11-14,28.3
5063,10132,1974-11-15,26.5
5064,10134,1974-11-16,26.0
5065,10136,1974-11-17,23.3
5066,10138,1974-11-18,24.5
5067,10140,1974-11-19,31.4
5068,10142,1974-11-20,35.4
5069,10144,1974-11-21,31.6
5070,10146,1974-11-22,26.8
5071,10148,1974-11-23,24.4
5072,10150,1974-11-24,25.3
5073,10152,1974-11-25,31.2
5074,10154,1974-11-26,35.8
5075,10156,1974-11-27,30.4
5076,10158,1974-11-28,30.1
5077,10160,1974-11-29,26.3
5078,10162,1974-11-30,30.5
5079,10164,1974-12-01,32.6
5080,10166,1974-12-02,36.8
5081,10168,1974-12-03,30.4
5082,10170,1974-12-04,21.8
5083,10172,1974-12-05,23.2
5084,10174,1974-12-06,23.4
5085,10176,1974-12-07,23.7
5086,10178,1974-12-08,25.2
5087,10180,1974-12-09,25.8
5088,10182,1974-12-10,30.6
5089,10184,1974-12-11,24.8
5090,10186,1974-12-12,25.8
5091,10188,1974-12-13,30.0
5092,10190,1974-12-14,25.6
5093,10192,1974-12-15,23.5
5094,10194,1974-12-16,25.8
5095,10196,1974-12-17,32.2
5096,10198,1974-12-18,28.7
5097,10200,1974-12-19,23.7
5098,10202,1974-12-20,23.5
5099,10204,1974-12-21,26.7
5100,10206,1974-12-22,29.3
5101,10208,1974-12-23,31.6
5102,10210,1974-12-24,32.4
5103,10212,1974-12-25,28.3
5104,10214,1974-12-26,27.6
5105,10216,1974-12-27,27.3
5106,10218,1974-12-28,28.6
5107,10220,1974-12-29,29.6
5108,10222,1974-12-30,33.3
5109,10224,1974-12-31,33.1
5110,10226,1975-01-01,27.2
5111,10228,1975-01-02,22.4
5112,10230,1975-01-03,24.3
5113,10232,1975-01-04,25.0
5114,10234,1975-01-05,25.8
5115,10236,1975-01-06,25.0
5116,10238,1975-01-07,26.4
5117,10240,1975-01-08,30.2
5118,10242,1975-01-09,31.6
5119,10244,1975-01-10,33.1
5120,10246,1975-01-11,35.5
5121,10248,1975-01-12,30.0
5122,10250,1975-01-13,27.1
5123,10252,1975-01-14,29.2
5124,10254,1975-01-15,30.1
5125,10256,1975-01-16,33.9
5126,10258,1975-01-17,35.5
5127,10260,1975-01-18,30.2
5128,10262,1975-01-19,27.7
5129,10264,1975-01-20,24.9
5130,10266,1975-01-21,25.7
5131,10268,1975-01-22,25.8
5132,10270,1975-01-23,25.5
5133,10272,1975-01-24,29.4
5134,10274,1975-01-25,29.3
5135,10276,1975-01-26,30.0
5136,10278,1975-01-27,31.9
5137,10280,1975-01-28,30.0
5138,10282,1975-01-29,27.6
5139,10284,1975-01-30,28.0
5140,10286,1975-01-31,27.4
5141,10288,1975-02-01,28.8
5142,10290,1975-02-02,30.7
5143,10292,1975-02-03,30.6
5144,10294,1975-02-04,27.8
5145,10296,1975-02-05,26.6
5146,10298,1975-02-06,24.0
5147,10300,1975-02-07,26.0
5148,10302,1975-02-08,30.3
5149,10304,1975-02-09,29.4
5150,10306,1975-02-10,29.4
5151,10308,1975-02-11,26.7
5152,10310,1975-02-12,29.2
5153,10312,1975-02-13,34.0
5154,10314,1975-02-14,30.4
5155,10316,1975-02-15,29.6
5156,10318,1975-02-16,31.3
5157,10320,1975-02-17,29.5
5158,10322,1975-02-18,31.0
5159,10324,1975-02-19,29.5
5160,10326,1975-02-20,29.7
5161,10328,1975-02-21,34.8
5162,10330,1975-02-22,31.4
5163,10332,1975-02-23,31.0
5164,10334,1975-02-24,28.8
5165,10336,1975-02-25,34.0
5166,10338,1975-02-26,29.4
5167,10340,1975-02-27,31.8
5168,10342,1975-02-28,27.7
5169,10344,1975-03-01,30.4
5170,10346,1975-03-02,29.6
5171,10348,1975-03-03,30.6
5172,10350,1975-03-04,31.4
5173,10352,1975-03-05,31.3
5174,10354,1975-03-06,31.7
5175,10356,1975-03-07,31.5
5176,10358,1975-03-08,32.0
5177,10360,1975-03-09,31.7
5178,10362,1975-03-10,30.5
5179,10364,1975-03-11,29.2
5180,10366,1975-03-12,33.8
5181,10368,1975-03-13,31.2
5182,10370,1975-03-14,29.4
5183,10372,1975-03-15,31.5
5184,10374,1975-03-16,28.9
5185,10376,1975-03-17,27.6
5186,10378,1975-03-18,26.8
5187,10380,1975-03-19,29.2
5188,10382,1975-03-20,30.1
5189,10384,1975-03-21,28.8
5190,10386,1975-03-22,27.4
5191,10388,1975-03-23,29.2
5192,10390,1975-03-24,30.1
5193,10392,1975-03-25,28.2
5194,10394,1975-03-26,26.2
5195,10396,1975-03-27,26.0
5196,10398,1975-03-28,27.2
5197,10400,1975-03-29,27.1
5198,10402,1975-03-30,31.0
5199,10404,1975-03-31,26.8
5200,10406,1975-04-01,27.0
5201,10408,1975-04-02,26.6
5202,10410,1975-04-03,23.6
5203,10412,1975-04-04,23.8
5204,10414,1975-04-05,26.0
5205,10416,1975-04-06,25.4
5206,10418,1975-04-07,25.6
5207,10420,1975-04-08,25.6
5208,10422,1975-04-09,25.8
5209,10424,1975-04-10,25.8
5210,10426,1975-04-11,26.2
5211,10428,1975-04-12,27.8
5212,10430,1975-04-13,25.6
5213,10432,1975-04-14,25.8
5214,10434,1975-04-15,29.6
5215,10436,1975-04-16,25.3
5216,10438,1975-04-17,24.4
5217,10440,1975-04-18,27.8
5218,10442,1975-04-19,26.1
5219,10444,1975-04-20,25.1
5220,10446,1975-04-21,25.4
5221,10448,1975-04-22,26.0
5222,10450,1975-04-23,26.2
5223,10452,1975-04-24,25.3
5224,10454,1975-04-25,25.0
5225,10456,1975-04-26,26.1
5226,10458,1975-04-27,25.4
5227,10460,1975-04-28,29.5
5228,10462,1975-04-29,29.2
5229,10464,1975-04-30,25.8
5230,10466,1975-05-01,24.6
5231,10468,1975-05-02,27.4
5232,10470,1975-05-03,29.4
5233,10472,1975-05-04,23.9
5234,10474,1975-05-05,24.5
5235,10476,1975-05-06,22.7
5236,10478,1975-05-07,24.1
5237,10480,1975-05-08,23.9
5238,10482,1975-05-09,24.4
5239,10484,1975-05-10,25.4
5240,10486,1975-05-11,25.8
5241,10488,1975-05-12,25.3
5242,10490,1975-05-13,25.8
5243,10492,1975-05-14,30.0
5244,10494,1975-05-15,27.2
5245,10496,1975-05-16,25.6
5246,10498,1975-05-17,26.0
5247,10500,1975-05-18,24.8
5248,10502,1975-05-19,23.3
5249,10504,1975-05-20,23.3
5250,10506,1975-05-21,23.0
5251,10508,1975-05-22,22.0
5252,10510,1975-05-23,22.6
5253,10512,1975-05-24,22.2
5254,10514,1975-05-25,22.4
5255,10516,1975-05-26,23.3
5256,10518,1975-05-27,23.7
5257,10520,1975-05-28,23.6
5258,10522,1975-05-29,23.4
5259,10524,1975-05-30,22.9
5260,10526,1975-05-31,23.0
5261,10528,1975-06-01,27.2
5262,10530,1975-06-02,26.6
5263,10532,1975-06-03,24.8
5264,10534,1975-06-04,25.4
5265,10536,1975-06-05,23.3
5266,10538,1975-06-06,28.1
5267,10540,1975-06-07,26.7
5268,10542,1975-06-08,20.8
5269,10544,1975-06-09,22.6
5270,10546,1975-06-10,24.6
5271,10548,1975-06-11,24.0
5272,10550,1975-06-12,23.6
5273,10552,1975-06-13,23.4
5274,10554,1975-06-14,22.0
5275,10556,1975-06-15,21.9
5276,10558,1975-06-16,19.4
5277,10560,1975-06-17,22.3
5278,10562,1975-06-18,22.5
5279,10564,1975-06-19,23.6
5280,10566,1975-06-20,25.0
5281,10568,1975-06-21,26.0
5282,10570,1975-06-22,27.6
5283,10572,1975-06-23,27.2
5284,10574,1975-06-24,23.7
5285,10576,1975-06-25,24.4
5286,10578,1975-06-26,24.1
5287,10580,1975-06-27,23.6
5288,10582,1975-06-28,24.5
5289,10584,1975-06-29,24.4
5290,10586,1975-06-30,24.1
5291,10588,1975-07-01,24.6
5292,10590,1975-07-02,25.4
5293,10592,1975-07-03,24.3
5294,10594,1975-07-04,22.5
5295,10596,1975-07-05,25.8
5296,10598,1975-07-06,24.8
5297,10600,1975-07-07,22.0
5298,10602,1975-07-08,22.7
5299,10604,1975-07-09,25.8
5300,10606,1975-07-10,24.1
5301,10608,1975-07-11,25.8
5302,10610,1975-07-12,27.4
5303,10612,1975-07-13,24.8
5304,10614,1975-07-14,24.1
5305,10616,1975-07-15,28.7
5306,10618,1975-07-16,30.6
5307,10620,1975-07-17,22.9
5308,10622,1975-07-18,17.5
5309,10624,1975-07-19,18.5
5310,10626,1975-07-20,19.2
5311,10628,1975-07-21,21.6
5312,10630,1975-07-22,21.7
5313,10632,1975-07-23,22.0
5314,10634,1975-07-24,24.7
5315,10636,1975-07-25,29.4
5316,10638,1975-07-26,23.7
5317,10640,1975-07-27,20.9
5318,10642,1975-07-28,22.4
5319,10644,1975-07-29,23.5
5320,10646,1975-07-30,23.4
5321,10648,1975-07-31,23.9
5322,10650,1975-08-01,27.2
5323,10652,1975-08-02,28.6
5324,10654,1975-08-03,30.0
5325,10656,1975-08-04,26.7
5326,10658,1975-08-05,29.8
5327,10660,1975-08-06,25.1
5328,10662,1975-08-07,24.6
5329,10664,1975-08-08,25.1
5330,10666,1975-08-09,24.2
5331,10668,1975-08-10,26.2
5332,10670,1975-08-11,29.2
5333,10672,1975-08-12,28.9
5334,10674,1975-08-13,30.1
5335,10676,1975-08-14,25.3
5336,10678,1975-08-15,24.1
5337,10680,1975-08-16,26.3
5338,10682,1975-08-17,25.8
5339,10684,1975-08-18,26.2
5340,10686,1975-08-19,24.2
5341,10688,1975-08-20,24.9
5342,10690,1975-08-21,27.4
5343,10692,1975-08-22,29.2
5344,10694,1975-08-23,30.5
5345,10696,1975-08-24,28.3
5346,10698,1975-08-25,27.7
5347,10700,1975-08-26,26.8
5348,10702,1975-08-27,21.3
5349,10704,1975-08-28,26.1
5350,10706,1975-08-29,31.3
5351,10708,1975-08-30,24.6
5352,10710,1975-08-31,24.8
5353,10712,1975-09-01,25.9
5354,10714,1975-09-02,24.4
5355,10716,1975-09-03,23.0
5356,10718,1975-09-04,25.3
5357,10720,1975-09-05,27.5
5358,10722,1975-09-06,30.2
5359,10724,1975-09-07,28.6
5360,10726,1975-09-08,26.6
5361,10728,1975-09-09,28.9
5362,10730,1975-09-10,29.7
5363,10732,1975-09-11,25.7
5364,10734,1975-09-12,25.9
5365,10736,1975-09-13,27.4
5366,10738,1975-09-14,29.8
5367,10740,1975-09-15,25.8
5368,10742,1975-09-16,22.3
5369,10744,1975-09-17,21.3
5370,10746,1975-09-18,22.2
5371,10748,1975-09-19,22.3
5372,10750,1975-09-20,24.0
5373,10752,1975-09-21,25.0
5374,10754,1975-09-22,26.7
5375,10756,1975-09-23,26.2
5376,10758,1975-09-24,25.0
5377,10760,1975-09-25,21.4
5378,10762,1975-09-26,20.1
5379,10764,1975-09-27,19.5
5380,10766,1975-09-28,25.1
5381,10768,1975-09-29,26.4
5382,10770,1975-09-30,29.8
5383,10772,1975-10-01,27.2
5384,10774,1975-10-02,29.0
5385,10776,1975-10-03,27.0
5386,10778,1975-10-04,21.0
5387,10780,1975-10-05,20.5
5388,10782,1975-10-06,20.4
5389,10784,1975-10-07,22.0
5390,10786,1975-10-08,25.4
5391,10788,1975-10-09,25.8
5392,10790,1975-10-10,23.3
5393,10792,1975-10-11,21.1
5394,10794,1975-10-12,23.0
5395,10796,1975-10-13,22.6
5396,10798,1975-10-14,30.6
5397,10800,1975-10-15,29.0
5398,10802,1975-10-16,26.6
5399,10804,1975-10-17,24.2
5400,10806,1975-10-18,22.1
5401,10808,1975-10-19,23.8
5402,10810,1975-10-20,25.1
5403,10812,1975-10-21,24.4
5404,10814,1975-10-22,24.4
5405,10816,1975-10-23,22.2
5406,10818,1975-10-24,24.2
5407,10820,1975-10-25,25.4
5408,10822,1975-10-26,26.7
5409,10824,1975-10-27,28.8
5410,10826,1975-10-28,28.7
5411,10828,1975-10-29,26.6
5412,10830,1975-10-30,27.2
5413,10832,1975-10-31,25.2
5414,10834,1975-11-01,22.7
5415,10836,1975-11-02,22.9
5416,10838,1975-11-03,23.3
5417,10840,1975-11-04,23.3
5418,10842,1975-11-05,22.8
5419,10844,1975-11-06,26.5
5420,10846,1975-11-07,26.2
5421,10848,1975-11-08,28.8
5422,10850,1975-11-09,29.8
5423,10852,1975-11-10,26.8
5424,10854,1975-11-11,24.1
5425,10856,1975-11-12,23.2
5426,10858,1975-11-13,24.3
5427,10860,1975-11-14,26.4
5428,10862,1975-11-15,26.4
5429,10864,1975-11-16,31.7
5430,10866,1975-11-17,32.4
5431,10868,1975-11-18,28.7
5432,10870,1975-11-19,20.8
5433,10872,1975-11-20,23.1
5434,10874,1975-11-21,30.2
5435,10876,1975-11-22,26.3
5436,10878,1975-11-23,26.6
5437,10880,1975-11-24,33.2
5438,10882,1975-11-25,29.4
5439,10884,1975-11-26,25.3
5440,10886,1975-11-27,22.7
5441,10888,1975-11-28,27.9
5442,10890,1975-11-29,33.6
5443,10892,1975-11-30,30.4
5444,10894,1975-12-01,27.3
5445,10896,1975-12-02,29.2
5446,10898,1975-12-03,28.7
5447,10900,1975-12-04,27.0
5448,10902,1975-12-05,27.7
5449,10904,1975-12-06,30.0
5450,10906,1975-12-07,32.6
5451,10908,1975-12-08,31.2
5452,10910,1975-12-09,34.2
5453,10912,1975-12-10,31.4
5454,10914,1975-12-11,28.2
5455,10916,1975-12-12,29.4
5456,10918,1975-12-13,27.6
5457,10920,1975-12-14,25.9
5458,10922,1975-12-15,25.4
5459,10924,1975-12-16,25.2
5460,10926,1975-12-17,26.7
5461,10928,1975-12-18,28.3
5462,10930,1975-12-19,30.2
5463,10932,1975-12-20,30.6
5464,10934,1975-12-21,29.8
5465,10936,1975-12-22,29.0
5466,10938,1975-12-23,32.2
5467,10940,1975-12-24,30.5
5468,10942,1975-12-25,28.1
5469,10944,1975-12-26,26.8
5470,10946,1975-12-27,29.4
5471,10948,1975-12-28,30.4
5472,10950,1975-12-29,28.8
5473,10952,1975-12-30,27.7
5474,10954,1975-12-31,28.0
5475,10956,1976-01-01,28.2
5476,10958,1976-01-02,29.0
5477,10960,1976-01-03,28.3
5478,10962,1976-01-04,28.4
5479,10964,1976-01-05,29.6
5480,10966,1976-01-06,32.4
5481,10968,1976-01-07,32.7
5482,10970,1976-01-08,32.0
5483,10972,1976-01-09,30.7
5484,10974,1976-01-10,33.6
5485,10976,1976-01-11,30.1
5486,10978,1976-01-12,30.8
5487,10980,1976-01-13,29.7
5488,10982,1976-01-14,30.8
5489,10984,1976-01-15,31.1
5490,10986,1976-01-16,30.1
5491,10988,1976-01-17,29.0
5492,10990,1976-01-18,29.9
5493,10992,1976-01-19,33.7
5494,10994,1976-01-20,32.0
5495,10996,1976-01-21,31.4
5496,10998,1976-01-22,26.2
5497,11000,1976-01-23,26.9
5498,11002,1976-01-24,28.9
5499,11004,1976-01-25,36.2
5500,11006,1976-01-26,36.8
5501,11008,1976-01-27,28.7
5502,11010,1976-01-28,29.2
5503,11012,1976-01-29,27.6
5504,11014,1976-01-30,28.4
5505,11016,1976-01-31,27.7
5506,11018,1976-02-01,28.9
5507,11020,1976-02-02,28.9
5508,11022,1976-02-03,32.8
5509,11024,1976-02-04,29.2
5510,11026,1976-02-05,30.1
5511,11028,1976-02-06,29.6
5512,11030,1976-02-07,29.4
5513,11032,1976-02-08,27.6
5514,11034,1976-02-09,27.6
5515,11036,1976-02-10,28.0
5516,11038,1976-02-11,26.9
5517,11040,1976-02-12,27.0
5518,11042,1976-02-13,27.0
5519,11044,1976-02-14,28.0
5520,11046,1976-02-15,27.9
5521,11048,1976-02-16,27.2
5522,11050,1976-02-17,28.7
5523,11052,1976-02-18,29.5
5524,11054,1976-02-19,29.0
5525,11056,1976-02-20,31.5
5526,11058,1976-02-21,34.0
5527,11060,1976-02-22,29.4
5528,11062,1976-02-23,27.6
5529,11064,1976-02-24,29.0
5530,11066,1976-02-25,27.3
5531,11068,1976-02-26,29.4
5532,11070,1976-02-27,31.2
5533,11072,1976-02-28,30.9
5534,11074,1976-02-29,29.3
5535,11076,1976-03-01,30.4
5536,11078,1976-03-02,29.7
5537,11080,1976-03-03,30.5
5538,11082,1976-03-04,29.9
5539,11084,1976-03-05,29.4
5540,11086,1976-03-06,28.8
5541,11088,1976-03-07,30.4
5542,11090,1976-03-08,30.8
5543,11092,1976-03-09,29.8
5544,11094,1976-03-10,30.6
5545,11096,1976-03-11,29.9
5546,11098,1976-03-12,29.4
5547,11100,1976-03-13,33.2
5548,11102,1976-03-14,29.9
5549,11104,1976-03-15,27.3
5550,11106,1976-03-16,26.8
5551,11108,1976-03-17,27.5
5552,11110,1976-03-18,29.8
5553,11112,1976-03-19,28.4
5554,11114,1976-03-20,28.8
5555,11116,1976-03-21,32.9
5556,11118,1976-03-22,25.5
5557,11120,1976-03-23,24.2
5558,11122,1976-03-24,26.9
5559,11124,1976-03-25,27.3
5560,11126,1976-03-26,25.4
5561,11128,1976-03-27,26.1
5562,11130,1976-03-28,24.6
5563,11132,1976-03-29,24.3
5564,11134,1976-03-30,25.5
5565,11136,1976-03-31,26.8
5566,11138,1976-04-01,29.0
5567,11140,1976-04-02,31.1
5568,11142,1976-04-03,28.2
5569,11144,1976-04-04,27.7
5570,11146,1976-04-05,30.9
5571,11148,1976-04-06,33.2
5572,11150,1976-04-07,29.8
5573,11152,1976-04-08,28.4
5574,11154,1976-04-09,28.6
5575,11156,1976-04-10,31.8
5576,11158,1976-04-11,30.4
5577,11160,1976-04-12,27.3
5578,11162,1976-04-13,27.2
5579,11164,1976-04-14,27.6
5580,11166,1976-04-15,28.5
5581,11168,1976-04-16,29.2
5582,11170,1976-04-17,28.1
5583,11172,1976-04-18,27.9
5584,11174,1976-04-19,27.0
5585,11176,1976-04-20,29.8
5586,11178,1976-04-21,33.6
5587,11180,1976-04-22,27.7
5588,11182,1976-04-23,22.9
5589,11184,1976-04-24,25.8
5590,11186,1976-04-25,26.4
5591,11188,1976-04-26,25.9
5592,11190,1976-04-27,25.2
5593,11192,1976-04-28,25.4
5594,11194,1976-04-29,25.4
5595,11196,1976-04-30,26.5
5596,11198,1976-05-01,24.6
5597,11200,1976-05-02,24.9
5598,11202,1976-05-03,24.1
5599,11204,1976-05-04,25.4
5600,11206,1976-05-05,23.2
5601,11208,1976-05-06,27.4
5602,11210,1976-05-07,28.2
5603,11212,1976-05-08,31.4
5604,11214,1976-05-09,25.4
5605,11216,1976-05-10,25.0
5606,11218,1976-05-11,25.9
