,Data,TempMaxima
15647,1984-02-27,30.9
15648,1984-02-28,31.5
15649,1984-02-29,29.5
15650,1984-03-01,29.4
15651,1984-03-02,29.7
15652,1984-03-03,29.9
15653,1984-03-04,28.8
15654,1984-03-05,30.4
15655,1984-03-06,30.2
15656,1984-03-07,29.8
15657,1984-03-08,30.1
15658,1984-03-09,30.6
15659,1984-03-10,30.9
15660,1984-03-11,30.9
15661,1984-03-12,30.0
15662,1984-03-13,28.1
15663,1984-03-14,26.3
15664,1984-03-15,28.5
15665,1984-03-16,27.3
15666,1984-03-17,26.7
15667,1984-03-18,28.2
15668,1984-03-19,28.9
15669,1984-03-20,28.4
15670,1984-03-21,30.7
15671,1984-03-22,26.5
15672,1984-03-23,27.3
15673,1984-03-24,27.9
15674,1984-03-25,28.2
15675,1984-03-26,29.1
15676,1984-03-27,28.9
15677,1984-03-28,28.8
15678,1984-03-29,32.2
15679,1984-03-30,27.7
15680,1984-03-31,25.5
15681,1984-04-01,26.7
15682,1984-04-02,29.5
15683,1984-04-03,32.4
15684,1984-04-04,26.3
15685,1984-04-05,24.1
15686,1984-04-06,25.0
15687,1984-04-07,24.3
15688,1984-04-08,25.9
15689,1984-04-09,24.7
15690,1984-04-10,25.6
15691,1984-04-11,25.0
15692,1984-04-12,24.3
15693,1984-04-13,25.0
15694,1984-04-14,26.4
15695,1984-04-15,28.0
15696,1984-04-16,27.5
15697,1984-04-17,31.1
15698,1984-04-18,31.0
15699,1984-04-19,26.4
15700,1984-04-20,29.9
15701,1984-04-21,27.1
15702,1984-04-22,27.0
15703,1984-04-23,31.6
15704,1984-04-24,30.7
15705,1984-04-25,25.4
15706,1984-04-26,24.1
15707,1984-04-27,24.3
15708,1984-04-28,26.9
15709,1984-04-29,27.3
15710,1984-04-30,25.7
15711,1984-05-01,25.8
15712,1984-05-02,25.8
15713,1984-05-03,25.5
15714,1984-05-04,28.4
15715,1984-05-05,28.5
15716,1984-05-06,28.8
15717,1984-05-07,31.2
15718,1984-05-08,30.3
15719,1984-05-09,28.8
15720,1984-05-10,31.4
15721,1984-05-11,28.3
15722,1984-05-12,29.0
15723,1984-05-13,26.9
15724,1984-05-14,30.1
15725,1984-05-15,25.8
15726,1984-05-16,23.0
15727,1984-05-17,26.4
15728,1984-05-18,28.1
15729,1984-05-19,28.2
15730,1984-05-20,28.3
15731,1984-05-21,26.9
15732,1984-05-22,26.5
15733,1984-05-23,27.8
15734,1984-05-24,29.3
15735,1984-05-25,28.7
15736,1984-05-26,27.1
15737,1984-05-27,29.2
15738,1984-05-28,29.4
15739,1984-05-29,30.6
15740,1984-05-30,24.0
15741,1984-05-31,24.3
15742,1984-06-01,25.7
15743,1984-06-02,28.6
15744,1984-06-03,29.9
15745,1984-06-04,29.1
15746,1984-06-05,28.5
15747,1984-06-06,27.5
15748,1984-06-07,29.2
15749,1984-06-08,25.4
15750,1984-06-09,26.8
15751,1984-06-10,24.3
15752,1984-06-11,25.9
15753,1984-06-12,27.4
15754,1984-06-13,26.7
15755,1984-06-14,25.3
15756,1984-06-15,29.3
15757,1984-06-16,28.9
15758,1984-06-17,26.8
15759,1984-06-18,25.3
15760,1984-06-19,28.9
15761,1984-06-20,30.2
15762,1984-06-21,25.0
15763,1984-06-22,29.0
15764,1984-06-23,30.3
15765,1984-06-24,25.2
15766,1984-06-25,29.4
15767,1984-06-26,30.6
15768,1984-06-27,27.3
15769,1984-06-28,24.4
15770,1984-06-29,20.7
15771,1984-06-30,23.2
15772,1984-07-01,24.6
15773,1984-07-02,26.6
15774,1984-07-03,28.3
15775,1984-07-04,27.7
15776,1984-07-05,30.9
15777,1984-07-06,32.6
15778,1984-07-07,30.5
15779,1984-07-08,25.5
15780,1984-07-09,27.5
15781,1984-07-10,29.4
15782,1984-07-11,29.5
15783,1984-07-12,30.1
15784,1984-07-13,28.3
15785,1984-07-14,24.6
15786,1984-07-15,25.4
15787,1984-07-16,25.3
15788,1984-07-17,25.5
15789,1984-07-18,27.4
15790,1984-07-19,29.8
15791,1984-07-20,27.3
15792,1984-07-21,30.5
15793,1984-07-22,22.3
15794,1984-07-23,21.4
15795,1984-07-24,24.4
15796,1984-07-25,25.7
15797,1984-07-26,23.6
15798,1984-07-27,24.3
15799,1984-07-28,24.4
15800,1984-07-29,22.0
15801,1984-07-30,20.2
15802,1984-07-31,22.9
15803,1984-08-01,27.5
15804,1984-08-02,32.8
15805,1984-08-03,26.2
15806,1984-08-04,23.8
15807,1984-08-05,29.1
15808,1984-08-06,32.8
15809,1984-08-07,28.4
15810,1984-08-08,25.0
15811,1984-08-09,24.2
15812,1984-08-10,24.3
15813,1984-08-11,32.0
15814,1984-08-12,33.2
15815,1984-08-13,26.9
15816,1984-08-14,22.5
15817,1984-08-15,20.9
15818,1984-08-16,20.5
15819,1984-08-17,20.3
15820,1984-08-18,20.3
15821,1984-08-19,21.4
15822,1984-08-20,23.0
15823,1984-08-21,22.7
15824,1984-08-22,26.7
15825,1984-08-23,23.3
15826,1984-08-24,24.1
15827,1984-08-25,22.8
15828,1984-08-26,19.2
15829,1984-08-27,17.5
15830,1984-08-28,18.2
15831,1984-08-29,19.5
15832,1984-08-30,21.7
15833,1984-08-31,22.5
15834,1984-09-01,24.5
15835,1984-09-02,24.7
15836,1984-09-03,24.9
15837,1984-09-04,22.5
15838,1984-09-05,28.1
15839,1984-09-06,23.9
15840,1984-09-07,24.2
15841,1984-09-08,22.0
15842,1984-09-09,21.4
15843,1984-09-10,20.8
15844,1984-09-11,21.4
15845,1984-09-12,22.7
15846,1984-09-13,24.0
15847,1984-09-14,23.3
15848,1984-09-15,29.3
15849,1984-09-16,27.4
15850,1984-09-17,24.1
15851,1984-09-18,22.0
15852,1984-09-19,28.7
15853,1984-09-20,28.1
15854,1984-09-21,27.5
15855,1984-09-22,27.1
15856,1984-09-23,22.5
15857,1984-09-24,23.3
15858,1984-09-25,28.5
15859,1984-09-26,26.5
15860,1984-09-27,24.6
15861,1984-09-28,23.9
15862,1984-09-29,23.9
15863,1984-09-30,24.0
15864,1984-10-01,23.4
15865,1984-10-02,23.0
15866,1984-10-03,26.9
15867,1984-10-04,34.0
15868,1984-10-05,29.0
15869,1984-10-06,36.8
15870,1984-10-07,25.4
15871,1984-10-08,23.6
15872,1984-10-09,23.5
15873,1984-10-10,30.3
15874,1984-10-11,26.4
15875,1984-10-12,23.7
15876,1984-10-13,23.6
15877,1984-10-14,25.6
15878,1984-10-15,27.0
15879,1984-10-16,26.2
15880,1984-10-17,32.0
15881,1984-10-18,33.0
15882,1984-10-19,25.3
15883,1984-10-20,21.8
15884,1984-10-21,24.5
15885,1984-10-22,26.7
15886,1984-10-23,29.1
15887,1984-10-24,26.0
15888,1984-10-25,24.6
15889,1984-10-26,24.1
15890,1984-10-27,25.3
15891,1984-10-28,26.5
15892,1984-10-29,31.5
15893,1984-10-30,35.4
15894,1984-10-31,27.5
15895,1984-11-01,23.6
15896,1984-11-02,31.6
15897,1984-11-03,28.8
15898,1984-11-04,29.9
15899,1984-11-05,26.9
15900,1984-11-06,25.4
15901,1984-11-07,24.5
15902,1984-11-08,28.6
15903,1984-11-09,38.2
15904,1984-11-10,31.2
15905,1984-11-11,24.5
15906,1984-11-12,24.5
15907,1984-11-13,22.7
15908,1984-11-14,22.9
15909,1984-11-15,23.5
15910,1984-11-16,23.7
15911,1984-11-17,25.3
15912,1984-11-18,24.0
15913,1984-11-19,22.9
15914,1984-11-20,24.3
15915,1984-11-21,26.3
15916,1984-11-22,25.5
15917,1984-11-23,30.3
15918,1984-11-24,35.3
15919,1984-11-25,29.0
15920,1984-11-26,26.0
15921,1984-11-27,23.9
15922,1984-11-28,25.0
15923,1984-11-29,24.5
15924,1984-11-30,26.1
15925,1984-12-01,32.2
15926,1984-12-02,29.8
15927,1984-12-03,26.8
15928,1984-12-04,25.3
15929,1984-12-05,25.7
15930,1984-12-06,31.3
15931,1984-12-07,33.1
15932,1984-12-08,29.1
15933,1984-12-09,23.8
15934,1984-12-10,25.4
15935,1984-12-11,27.5
15936,1984-12-12,27.4
15937,1984-12-13,29.2
15938,1984-12-14,28.1
15939,1984-12-15,24.2
15940,1984-12-16,23.3
15941,1984-12-17,33.5
15942,1984-12-18,27.6
15943,1984-12-19,24.4
15944,1984-12-20,23.9
15945,1984-12-21,31.7
15946,1984-12-22,26.4
15947,1984-12-23,25.8
15948,1984-12-24,26.6
15949,1984-12-25,28.7
15950,1984-12-26,29.9
15951,1984-12-27,25.6
15952,1984-12-28,25.3
15953,1984-12-29,25.9
15954,1984-12-30,28.4
15955,1984-12-31,29.3
15956,1985-01-01,29.7
15957,1985-01-02,27.5
15958,1985-01-03,26.7
15959,1985-01-04,28.8
15960,1985-01-05,25.3
15961,1985-01-06,28.0
15962,1985-01-07,32.0
15963,1985-01-08,29.4
15964,1985-01-09,25.3
15965,1985-01-10,26.3
15966,1985-01-11,26.5
15967,1985-01-12,27.8
15968,1985-01-13,29.5
15969,1985-01-14,27.4
15970,1985-01-15,29.8
15971,1985-01-16,30.7
15972,1985-01-17,27.1
15973,1985-01-18,27.6
15974,1985-01-19,25.8
15975,1985-01-20,26.4
15976,1985-01-21,29.1
15977,1985-01-22,29.3
15978,1985-01-23,30.8
15979,1985-01-24,26.9
15980,1985-01-25,25.1
15981,1985-01-26,26.7
15982,1985-01-27,24.7
15983,1985-01-28,25.1
15984,1985-01-29,27.9
15985,1985-01-30,27.4
15986,1985-01-31,28.6
15987,1985-02-01,29.3
15988,1985-02-02,29.2
15989,1985-02-03,30.4
15990,1985-02-04,35.8
15991,1985-02-05,30.4
15992,1985-02-06,28.4
15993,1985-02-07,28.7
15994,1985-02-08,29.2
15995,1985-02-09,31.6
15996,1985-02-10,33.8
15997,1985-02-11,32.1
15998,1985-02-12,31.4
15999,1985-02-13,34.5
16000,1985-02-14,30.7
16001,1985-02-15,33.6
16002,1985-02-16,35.0
16003,1985-02-17,31.8
16004,1985-02-18,30.2
16005,1985-02-19,33.8
16006,1985-02-20,35.5
16007,1985-02-21,31.4
16008,1985-02-22,28.7
16009,1985-02-23,28.0
16010,1985-02-24,27.1
16011,1985-02-25,29.0
16012,1985-02-26,28.0
16013,1985-02-27,31.3
16014,1985-02-28,27.8
16015,1985-03-01,27.3
16016,1985-03-02,28.0
16017,1985-03-03,27.7
16018,1985-03-04,28.8
16019,1985-03-05,28.3
16020,1985-03-06,29.5
16021,1985-03-07,32.3
16022,1985-03-08,30.5
16023,1985-03-09,28.3
16024,1985-03-10,32.8
16025,1985-03-11,34.2
16026,1985-03-12,29.8
16027,1985-03-13,29.0
16028,1985-03-14,30.4
16029,1985-03-15,29.5
16030,1985-03-16,32.0
16031,1985-03-17,32.7
16032,1985-03-18,29.5
16033,1985-03-19,26.3
16034,1985-03-20,28.0
16035,1985-03-21,32.6
16036,1985-03-22,32.3
16037,1985-03-23,33.5
16038,1985-03-24,31.7
16039,1985-03-25,31.1
16040,1985-03-26,27.7
16041,1985-03-27,29.3
16042,1985-03-28,30.1
16043,1985-03-29,30.9
16044,1985-03-30,30.0
16045,1985-03-31,30.8
16046,1985-04-01,29.6
16047,1985-04-02,30.2
16048,1985-04-03,34.3
16049,1985-04-04,34.4
16050,1985-04-05,29.9
16051,1985-04-06,28.7
16052,1985-04-07,30.4
16053,1985-04-08,29.9
16054,1985-04-09,28.4
16055,1985-04-10,28.7
16056,1985-04-11,33.4
16057,1985-04-12,28.7
16058,1985-04-13,26.6
16059,1985-04-14,28.7
16060,1985-04-15,30.3
16061,1985-04-16,33.8
16062,1985-04-17,32.7
16063,1985-04-18,30.4
16064,1985-04-19,27.4
16065,1985-04-20,24.4
16066,1985-04-21,25.8
16067,1985-04-22,26.6
16068,1985-04-23,26.7
16069,1985-04-24,26.4
16070,1985-04-25,28.0
16071,1985-04-26,28.6
16072,1985-04-27,29.8
16073,1985-04-28,28.9
16074,1985-04-29,31.3
16075,1985-04-30,33.3
16076,1985-05-01,24.6
16077,1985-05-02,21.3
16078,1985-05-03,22.2
16079,1985-05-04,22.2
16080,1985-05-05,25.2
16081,1985-05-06,25.3
16082,1985-05-07,28.5
16083,1985-05-08,29.2
16084,1985-05-09,27.0
16085,1985-05-10,25.5
16086,1985-05-11,24.3
16087,1985-05-12,24.5
16088,1985-05-13,26.0
16089,1985-05-14,25.6
16090,1985-05-15,26.0
16091,1985-05-16,24.8
16092,1985-05-17,26.9
16093,1985-05-18,27.1
16094,1985-05-19,29.7
16095,1985-05-20,27.3
16096,1985-05-21,25.6
16097,1985-05-22,28.0
16098,1985-05-23,24.2
16099,1985-05-24,25.4
16100,1985-05-25,25.2
16101,1985-05-26,26.6
16102,1985-05-27,27.8
16103,1985-05-28,28.5
16104,1985-05-29,27.3
16105,1985-05-30,26.4
16106,1985-05-31,24.5
16107,1985-06-01,26.5
16108,1985-06-02,29.4
16109,1985-06-03,25.5
16110,1985-06-04,22.6
16111,1985-06-05,23.9
16112,1985-06-06,23.6
16113,1985-06-07,22.5
16114,1985-06-08,22.3
16115,1985-06-09,22.6
16116,1985-06-10,21.6
16117,1985-06-11,23.0
16118,1985-06-12,23.5
16119,1985-06-13,23.3
16120,1985-06-14,23.3
16121,1985-06-15,25.3
16122,1985-06-16,25.4
16123,1985-06-17,28.3
16124,1985-06-18,23.2
16125,1985-06-19,24.5
16126,1985-06-20,25.0
16127,1985-06-21,27.7
16128,1985-06-22,26.4
16129,1985-06-23,25.0
16130,1985-06-24,26.0
16131,1985-06-25,24.3
16132,1985-06-26,24.2
16133,1985-06-27,25.0
16134,1985-06-28,24.5
16135,1985-06-29,25.4
16136,1985-06-30,28.3
16137,1985-07-01,29.6
16138,1985-07-02,27.7
16139,1985-07-03,24.6
16140,1985-07-04,27.6
16141,1985-07-05,28.8
16142,1985-07-06,31.3
16143,1985-07-07,24.4
16144,1985-07-08,23.1
16145,1985-07-09,22.9
16146,1985-07-10,27.7
16147,1985-07-11,25.0
16148,1985-07-12,21.0
16149,1985-07-13,22.6
16150,1985-07-14,23.6
16151,1985-07-15,22.8
16152,1985-07-16,24.1
16153,1985-07-17,22.9
16154,1985-07-18,22.8
16155,1985-07-19,23.9
16156,1985-07-20,24.5
16157,1985-07-21,23.7
16158,1985-07-22,24.0
16159,1985-07-23,21.1
16160,1985-07-24,21.6
16161,1985-07-25,22.3
16162,1985-07-26,22.7
16163,1985-07-27,23.7
16164,1985-07-28,24.1
16165,1985-07-29,26.9
16166,1985-07-30,26.3
16167,1985-07-31,29.1
16168,1985-08-01,26.3
16169,1985-08-02,24.2
16170,1985-08-03,25.0
16171,1985-08-04,24.0
16172,1985-08-05,30.0
16173,1985-08-06,28.7
16174,1985-08-07,29.3
16175,1985-08-08,31.1
16176,1985-08-09,23.5
16177,1985-08-10,27.2
16178,1985-08-11,32.1
16179,1985-08-12,27.3
16180,1985-08-13,25.0
16181,1985-08-14,23.4
16182,1985-08-15,26.0
16183,1985-08-16,25.9
16184,1985-08-17,30.5
16185,1985-08-18,25.7
16186,1985-08-19,24.9
16187,1985-08-20,33.0
16188,1985-08-21,27.3
16189,1985-08-22,21.9
16190,1985-08-23,21.3
16191,1985-08-24,23.0
16192,1985-08-25,26.3
16193,1985-08-26,30.1
16194,1985-08-27,33.2
16195,1985-08-28,29.2
16196,1985-08-29,22.0
16197,1985-08-30,25.3
16198,1985-08-31,23.8
16199,1985-09-01,24.3
16200,1985-09-02,22.2
16201,1985-09-03,20.9
16202,1985-09-04,23.7
16203,1985-09-05,26.7
16204,1985-09-06,22.1
16205,1985-09-07,22.7
16206,1985-09-08,23.0
16207,1985-09-09,22.4
16208,1985-09-10,25.5
16209,1985-09-11,23.3
16210,1985-09-12,24.7
16211,1985-09-13,25.2
16212,1985-09-14,25.3
16213,1985-09-15,25.5
16214,1985-09-16,26.2
16215,1985-09-17,32.7
16216,1985-09-18,24.5
16217,1985-09-19,21.9
16218,1985-09-20,28.9
16219,1985-09-21,25.6
16220,1985-09-22,21.9
16221,1985-09-23,24.5
16222,1985-09-24,23.9
16223,1985-09-25,24.8
16224,1985-09-26,22.5
16225,1985-09-27,21.6
16226,1985-09-28,22.3
16227,1985-09-29,21.4
16228,1985-09-30,25.4
16229,1985-10-01,24.4
16230,1985-10-02,24.1
16231,1985-10-03,24.1
16232,1985-10-04,24.8
16233,1985-10-05,25.1
16234,1985-10-06,27.3
16235,1985-10-07,24.7
16236,1985-10-08,27.6
16237,1985-10-09,23.5
16238,1985-10-10,25.3
16239,1985-10-11,25.2
16240,1985-10-12,22.9
16241,1985-10-13,22.3
16242,1985-10-14,25.4
16243,1985-10-15,25.7
16244,1985-10-16,25.9
16245,1985-10-17,26.0
16246,1985-10-18,25.5
16247,1985-10-19,26.3
16248,1985-10-20,35.0
16249,1985-10-21,30.8
16250,1985-10-22,23.9
16251,1985-10-23,23.9
16252,1985-10-24,24.3
16253,1985-10-25,31.1
16254,1985-10-26,26.3
16255,1985-10-27,23.3
16256,1985-10-28,26.1
16257,1985-10-29,24.7
16258,1985-10-30,26.9
16259,1985-10-31,32.3
16260,1985-11-01,29.4
16261,1985-11-02,24.0
16262,1985-11-03,24.0
16263,1985-11-04,21.5
16264,1985-11-05,23.0
16265,1985-11-06,23.7
16266,1985-11-07,24.4
16267,1985-11-08,24.4
16268,1985-11-09,25.7
16269,1985-11-10,27.1
16270,1985-11-11,29.4
16271,1985-11-12,28.6
16272,1985-11-13,28.1
16273,1985-11-14,27.1
16274,1985-11-15,27.4
16275,1985-11-16,26.8
16276,1985-11-17,28.4
16277,1985-11-18,27.2
16278,1985-11-19,25.6
16279,1985-11-20,24.9
16280,1985-11-21,27.2
16281,1985-11-22,29.7
16282,1985-11-23,34.1
16283,1985-11-24,29.7
16284,1985-11-25,25.8
16285,1985-11-26,27.8
16286,1985-11-27,26.9
16287,1985-11-28,24.4
16288,1985-11-29,23.4
16289,1985-11-30,23.1
16290,1985-12-01,27.6
16291,1985-12-02,24.5
16292,1985-12-03,24.5
16293,1985-12-04,20.1
16294,1985-12-05,22.3
16295,1985-12-06,25.7
16296,1985-12-07,26.1
16297,1985-12-08,26.3
16298,1985-12-09,27.3
16299,1985-12-10,30.7
16300,1985-12-11,31.9
16301,1985-12-12,26.9
16302,1985-12-13,26.4
16303,1985-12-14,32.6
16304,1985-12-15,33.8
16305,1985-12-16,30.2
16306,1985-12-17,28.9
16307,1985-12-18,26.4
16308,1985-12-19,26.3
16309,1985-12-20,27.1
16310,1985-12-21,28.5
16311,1985-12-22,32.7
16312,1985-12-23,26.7
16313,1985-12-24,28.2
16314,1985-12-25,30.1
16315,1985-12-26,28.6
16316,1985-12-27,26.3
16317,1985-12-28,29.9
16318,1985-12-29,28.0
16319,1985-12-30,27.3
16320,1985-12-31,27.7
16321,1986-01-01,28.2
16323,1986-01-02,28.8
16325,1986-01-03,27.9
16327,1986-01-04,27.8
16329,1986-01-05,29.3
16331,1986-01-06,26.9
16333,1986-01-07,25.2
16335,1986-01-08,25.3
16337,1986-01-09,29.3
16339,1986-01-10,29.0
16341,1986-01-11,28.0
16343,1986-01-12,29.2
16345,1986-01-13,31.2
16347,1986-01-14,29.5
16349,1986-01-15,29.5
16351,1986-01-16,31.3
16353,1986-01-17,35.5
16355,1986-01-18,36.7
16357,1986-01-19,35.9
16359,1986-01-20,29.9
16361,1986-01-21,26.9
16363,1986-01-22,30.3
16365,1986-01-23,32.0
16367,1986-01-24,30.3
16369,1986-01-25,30.6
16371,1986-01-26,29.6
16373,1986-01-27,29.7
16375,1986-01-28,31.5
16377,1986-01-29,31.1
16379,1986-01-30,34.3
16381,1986-01-31,34.6
16383,1986-02-01,36.4
16385,1986-02-02,34.3
16387,1986-02-03,28.2
16389,1986-02-04,27.4
16391,1986-02-05,26.1
16393,1986-02-06,29.5
16395,1986-02-07,34.5
16397,1986-02-08,29.4
16399,1986-02-09,30.9
16401,1986-02-10,33.9
16403,1986-02-11,30.7
16405,1986-02-12,29.7
16407,1986-02-13,27.8
16409,1986-02-14,27.5
16411,1986-02-15,30.0
16413,1986-02-16,30.3
16415,1986-02-17,34.6
16417,1986-02-18,30.3
16419,1986-02-19,30.9
16421,1986-02-20,34.7
16423,1986-02-21,30.3
16425,1986-02-22,29.6
16427,1986-02-23,30.4
16429,1986-02-24,33.0
16431,1986-02-25,34.8
16433,1986-02-26,32.1
16435,1986-02-27,31.3
16437,1986-02-28,32.2
16439,1986-03-01,31.4
16440,1986-03-02,27.9
16441,1986-03-03,28.2
16442,1986-03-04,28.2
16443,1986-03-05,31.3
16444,1986-03-06,35.7
16445,1986-03-07,28.5
16446,1986-03-08,27.5
16447,1986-03-09,27.5
16448,1986-03-10,30.3
16449,1986-03-11,31.8
16450,1986-03-12,32.3
16451,1986-03-13,30.6
16452,1986-03-14,31.3
16453,1986-03-15,32.2
16454,1986-03-16,32.2
16455,1986-03-17,31.7
16456,1986-03-18,31.6
16457,1986-03-19,31.6
16458,1986-03-20,25.6
16459,1986-03-21,25.6
16460,1986-03-22,28.1
16461,1986-03-23,29.6
16462,1986-03-24,27.7
16463,1986-03-25,30.0
16464,1986-03-26,31.5
16465,1986-03-27,28.7
16466,1986-03-28,29.0
16467,1986-03-29,28.5
16468,1986-03-30,30.8
16469,1986-03-31,29.9
16470,1986-04-01,29.1
16472,1986-04-02,28.7
16474,1986-04-03,30.6
16476,1986-04-04,29.5
16478,1986-04-05,32.2
16480,1986-04-06,31.4
16482,1986-04-07,30.6
16484,1986-04-08,29.0
16486,1986-04-09,30.2
16488,1986-04-10,30.7
16490,1986-04-11,29.9
16492,1986-04-12,29.8
16494,1986-04-13,33.1
16496,1986-04-14,37.1
16498,1986-04-15,34.4
16500,1986-04-16,24.1
16502,1986-04-17,24.8
16504,1986-04-18,25.9
16506,1986-04-19,26.3
16508,1986-04-20,28.2
16510,1986-04-21,28.8
16512,1986-04-22,27.6
16514,1986-04-23,27.1
16516,1986-04-24,27.0
16518,1986-04-25,28.8
16520,1986-04-26,32.1
16522,1986-04-27,28.4
16524,1986-04-28,26.2
16526,1986-04-29,24.9
16528,1986-04-30,25.3
16530,1986-05-01,26.7
16531,1986-05-02,28.5
16532,1986-05-03,29.1
16533,1986-05-04,28.5
16534,1986-05-05,28.9
16535,1986-05-06,31.0
16536,1986-05-07,26.2
16537,1986-05-08,25.6
16538,1986-05-09,27.0
16539,1986-05-10,29.4
16540,1986-05-11,28.3
16541,1986-05-12,28.7
16542,1986-05-13,28.7
16543,1986-05-14,25.9
16544,1986-05-15,25.6
16545,1986-05-16,27.9
16546,1986-05-17,30.5
16547,1986-05-18,33.0
16548,1986-05-19,28.8
16549,1986-05-20,29.3
16550,1986-05-21,29.4
16551,1986-05-22,23.9
16552,1986-05-23,26.4
16553,1986-05-24,27.3
16554,1986-05-25,29.6
16555,1986-05-26,26.5
16556,1986-05-27,27.3
16557,1986-05-28,29.5
16558,1986-05-29,30.7
16559,1986-05-30,31.5
16560,1986-05-31,25.1
16561,1986-06-01,23.5
16563,1986-06-02,23.5
16565,1986-06-03,22.8
16567,1986-06-04,23.4
16569,1986-06-05,24.3
16571,1986-06-06,25.4
16573,1986-06-07,25.6
16575,1986-06-08,26.1
16577,1986-06-09,27.0
16579,1986-06-10,26.6
16581,1986-06-11,28.4
16583,1986-06-12,27.1
16585,1986-06-13,27.5
16587,1986-06-14,29.3
16589,1986-06-15,29.9
16591,1986-06-16,25.3
16593,1986-06-17,25.5
16595,1986-06-18,26.8
16597,1986-06-19,26.2
16599,1986-06-20,25.7
16601,1986-06-21,26.7
16603,1986-06-22,26.5
16605,1986-06-23,27.3
16607,1986-06-24,26.7
16609,1986-06-25,28.1
16611,1986-06-26,25.0
16613,1986-06-27,23.3
16615,1986-06-28,23.8
16617,1986-06-29,24.9
16619,1986-06-30,25.8
16621,1986-07-01,30.0
16623,1986-07-02,24.3
16625,1986-07-03,22.4
16627,1986-07-04,24.2
16629,1986-07-05,24.0
16631,1986-07-06,24.2
16633,1986-07-07,20.8
16635,1986-07-08,21.0
16637,1986-07-09,22.1
16639,1986-07-10,21.8
16641,1986-07-11,22.9
16643,1986-07-12,24.6
16645,1986-07-13,25.5
16647,1986-07-14,25.3
16649,1986-07-15,26.8
16651,1986-07-16,28.0
16653,1986-07-17,24.7
16655,1986-07-18,25.0
16657,1986-07-19,25.3
16659,1986-07-20,29.0
16661,1986-07-21,25.1
16663,1986-07-22,19.5
16665,1986-07-23,18.5
16667,1986-07-24,21.7
16669,1986-07-25,22.9
16671,1986-07-26,25.8
16673,1986-07-27,26.4
16675,1986-07-28,21.7
16677,1986-07-29,23.0
16679,1986-07-30,27.6
16681,1986-07-31,25.7
16683,1986-08-01,22.7
16685,1986-08-02,25.9
16687,1986-08-03,30.9
16689,1986-08-04,29.8
16691,1986-08-05,27.1
16693,1986-08-06,28.6
16695,1986-08-07,24.5
16697,1986-08-08,24.8
16699,1986-08-09,26.0
16701,1986-08-10,29.1
16703,1986-08-11,31.0
16705,1986-08-12,26.3
16707,1986-08-13,23.9
16709,1986-08-14,29.1
16711,1986-08-15,26.7
16713,1986-08-16,24.2
16715,1986-08-17,26.3
16717,1986-08-18,23.1
16719,1986-08-19,20.7
16721,1986-08-20,22.3
16723,1986-08-21,21.4
16725,1986-08-22,24.8
16727,1986-08-23,25.3
16729,1986-08-24,27.9
16731,1986-08-25,24.3
16733,1986-08-26,26.0
16735,1986-08-27,25.5
16737,1986-08-28,23.8
16739,1986-08-29,24.9
16741,1986-08-30,24.4
16743,1986-08-31,21.6
16745,1986-09-01,20.6
16747,1986-09-02,21.5
16749,1986-09-03,22.6
16751,1986-09-04,24.1
16753,1986-09-05,26.9
16755,1986-09-06,24.2
16757,1986-09-07,23.7
16759,1986-09-08,23.4
16761,1986-09-09,23.5
16763,1986-09-10,23.1
16765,1986-09-11,23.8
16767,1986-09-12,24.8
16769,1986-09-13,27.5
16771,1986-09-14,32.9
16773,1986-09-15,33.9
16775,1986-09-16,27.0
16777,1986-09-17,28.7
16779,1986-09-18,25.1
16781,1986-09-19,23.7
16783,1986-09-20,25.0
16785,1986-09-21,22.4
16787,1986-09-22,23.1
16789,1986-09-23,25.4
16791,1986-09-24,32.8
16793,1986-09-25,25.5
16795,1986-09-26,23.2
16797,1986-09-27,22.3
16799,1986-09-28,22.0
16801,1986-09-29,21.6
16803,1986-09-30,24.3
16805,1986-10-01,22.9
16807,1986-10-02,24.6
16809,1986-10-03,26.7
16811,1986-10-04,29.6
16813,1986-10-05,26.5
16815,1986-10-06,29.3
16817,1986-10-07,35.3
16819,1986-10-08,25.9
16821,1986-10-09,25.0
16823,1986-10-10,27.3
16825,1986-10-11,24.2
16827,1986-10-12,23.4
16829,1986-10-13,24.0
16831,1986-10-14,23.2
16833,1986-10-15,23.4
16835,1986-10-16,25.0
16837,1986-10-17,32.4
16839,1986-10-18,27.6
16841,1986-10-19,22.7
16843,1986-10-20,21.0
16845,1986-10-21,25.5
16847,1986-10-22,30.6
16849,1986-10-23,24.7
16851,1986-10-24,23.3
16853,1986-10-25,22.7
16855,1986-10-26,24.9
16857,1986-10-27,23.5
16859,1986-10-28,26.9
16861,1986-10-29,30.7
16863,1986-10-30,28.7
16865,1986-10-31,29.1
16867,1986-11-01,29.3
16869,1986-11-02,29.8
16871,1986-11-03,30.0
16873,1986-11-04,26.3
16875,1986-11-05,35.1
16877,1986-11-06,30.1
16879,1986-11-07,26.5
16881,1986-11-08,24.5
16883,1986-11-09,29.3
16885,1986-11-10,32.3
16887,1986-11-11,26.1
16889,1986-11-12,21.9
16891,1986-11-13,21.0
16893,1986-11-14,21.9
16895,1986-11-15,24.6
16897,1986-11-16,26.6
16899,1986-11-17,27.3
16901,1986-11-18,27.7
16903,1986-11-19,32.5
16905,1986-11-20,34.7
16907,1986-11-21,30.1
