,Data,TempMaxima
10386,1975-03-22,27.4
10388,1975-03-23,29.2
10390,1975-03-24,30.1
10392,1975-03-25,28.2
10394,1975-03-26,26.2
10396,1975-03-27,26.0
10398,1975-03-28,27.2
10400,1975-03-29,27.1
10402,1975-03-30,31.0
10404,1975-03-31,26.8
10406,1975-04-01,27.0
10408,1975-04-02,26.6
10410,1975-04-03,23.6
10412,1975-04-04,23.8
10414,1975-04-05,26.0
10416,1975-04-06,25.4
10418,1975-04-07,25.6
10420,1975-04-08,25.6
10422,1975-04-09,25.8
10424,1975-04-10,25.8
10426,1975-04-11,26.2
10428,1975-04-12,27.8
10430,1975-04-13,25.6
10432,1975-04-14,25.8
10434,1975-04-15,29.6
10436,1975-04-16,25.3
10438,1975-04-17,24.4
10440,1975-04-18,27.8
10442,1975-04-19,26.1
10444,1975-04-20,25.1
10446,1975-04-21,25.4
10448,1975-04-22,26.0
10450,1975-04-23,26.2
10452,1975-04-24,25.3
10454,1975-04-25,25.0
10456,1975-04-26,26.1
10458,1975-04-27,25.4
10460,1975-04-28,29.5
10462,1975-04-29,29.2
10464,1975-04-30,25.8
10466,1975-05-01,24.6
10468,1975-05-02,27.4
10470,1975-05-03,29.4
10472,1975-05-04,23.9
10474,1975-05-05,24.5
10476,1975-05-06,22.7
10478,1975-05-07,24.1
10480,1975-05-08,23.9
10482,1975-05-09,24.4
10484,1975-05-10,25.4
10486,1975-05-11,25.8
10488,1975-05-12,25.3
10490,1975-05-13,25.8
10492,1975-05-14,30.0
10494,1975-05-15,27.2
10496,1975-05-16,25.6
10498,1975-05-17,26.0
10500,1975-05-18,24.8
10502,1975-05-19,23.3
10504,1975-05-20,23.3
10506,1975-05-21,23.0
10508,1975-05-22,22.0
10510,1975-05-23,22.6
10512,1975-05-24,22.2
10514,1975-05-25,22.4
10516,1975-05-26,23.3
10518,1975-05-27,23.7
10520,1975-05-28,23.6
10522,1975-05-29,23.4
10524,1975-05-30,22.9
10526,1975-05-31,23.0
10528,1975-06-01,27.2
10530,1975-06-02,26.6
10532,1975-06-03,24.8
10534,1975-06-04,25.4
10536,1975-06-05,23.3
10538,1975-06-06,28.1
10540,1975-06-07,26.7
10542,1975-06-08,20.8
10544,1975-06-09,22.6
10546,1975-06-10,24.6
10548,1975-06-11,24.0
10550,1975-06-12,23.6
10552,1975-06-13,23.4
10554,1975-06-14,22.0
10556,1975-06-15,21.9
10558,1975-06-16,19.4
10560,1975-06-17,22.3
10562,1975-06-18,22.5
10564,1975-06-19,23.6
10566,1975-06-20,25.0
10568,1975-06-21,26.0
10570,1975-06-22,27.6
10572,1975-06-23,27.2
10574,1975-06-24,23.7
10576,1975-06-25,24.4
10578,1975-06-26,24.1
10580,1975-06-27,23.6
10582,1975-06-28,24.5
10584,1975-06-29,24.4
10586,1975-06-30,24.1
10588,1975-07-01,24.6
10590,1975-07-02,25.4
10592,1975-07-03,24.3
10594,1975-07-04,22.5
10596,1975-07-05,25.8
10598,1975-07-06,24.8
10600,1975-07-07,22.0
10602,1975-07-08,22.7
10604,1975-07-09,25.8
10606,1975-07-10,24.1
10608,1975-07-11,25.8
10610,1975-07-12,27.4
10612,1975-07-13,24.8
10614,1975-07-14,24.1
10616,1975-07-15,28.7
10618,1975-07-16,30.6
10620,1975-07-17,22.9
10622,1975-07-18,17.5
10624,1975-07-19,18.5
10626,1975-07-20,19.2
10628,1975-07-21,21.6
10630,1975-07-22,21.7
10632,1975-07-23,22.0
10634,1975-07-24,24.7
10636,1975-07-25,29.4
10638,1975-07-26,23.7
10640,1975-07-27,20.9
10642,1975-07-28,22.4
10644,1975-07-29,23.5
10646,1975-07-30,23.4
10648,1975-07-31,23.9
10650,1975-08-01,27.2
10652,1975-08-02,28.6
10654,1975-08-03,30.0
10656,1975-08-04,26.7
10658,1975-08-05,29.8
10660,1975-08-06,25.1
10662,1975-08-07,24.6
10664,1975-08-08,25.1
10666,1975-08-09,24.2
10668,1975-08-10,26.2
10670,1975-08-11,29.2
10672,1975-08-12,28.9
10674,1975-08-13,30.1
10676,1975-08-14,25.3
10678,1975-08-15,24.1
10680,1975-08-16,26.3
10682,1975-08-17,25.8
10684,1975-08-18,26.2
10686,1975-08-19,24.2
10688,1975-08-20,24.9
10690,1975-08-21,27.4
10692,1975-08-22,29.2
10694,1975-08-23,30.5
10696,1975-08-24,28.3
10698,1975-08-25,27.7
10700,1975-08-26,26.8
10702,1975-08-27,21.3
10704,1975-08-28,26.1
10706,1975-08-29,31.3
10708,1975-08-30,24.6
10710,1975-08-31,24.8
10712,1975-09-01,25.9
10714,1975-09-02,24.4
10716,1975-09-03,23.0
10718,1975-09-04,25.3
10720,1975-09-05,27.5
10722,1975-09-06,30.2
10724,1975-09-07,28.6
10726,1975-09-08,26.6
10728,1975-09-09,28.9
10730,1975-09-10,29.7
10732,1975-09-11,25.7
10734,1975-09-12,25.9
10736,1975-09-13,27.4
10738,1975-09-14,29.8
10740,1975-09-15,25.8
10742,1975-09-16,22.3
10744,1975-09-17,21.3
10746,1975-09-18,22.2
10748,1975-09-19,22.3
10750,1975-09-20,24.0
10752,1975-09-21,25.0
10754,1975-09-22,26.7
10756,1975-09-23,26.2
10758,1975-09-24,25.0
10760,1975-09-25,21.4
10762,1975-09-26,20.1
10764,1975-09-27,19.5
10766,1975-09-28,25.1
10768,1975-09-29,26.4
10770,1975-09-30,29.8
10772,1975-10-01,27.2
10774,1975-10-02,29.0
10776,1975-10-03,27.0
10778,1975-10-04,21.0
10780,1975-10-05,20.5
10782,1975-10-06,20.4
10784,1975-10-07,22.0
10786,1975-10-08,25.4
10788,1975-10-09,25.8
10790,1975-10-10,23.3
10792,1975-10-11,21.1
10794,1975-10-12,23.0
10796,1975-10-13,22.6
10798,1975-10-14,30.6
10800,1975-10-15,29.0
10802,1975-10-16,26.6
10804,1975-10-17,24.2
10806,1975-10-18,22.1
10808,1975-10-19,23.8
10810,1975-10-20,25.1
10812,1975-10-21,24.4
10814,1975-10-22,24.4
10816,1975-10-23,22.2
10818,1975-10-24,24.2
10820,1975-10-25,25.4
10822,1975-10-26,26.7
10824,1975-10-27,28.8
10826,1975-10-28,28.7
10828,1975-10-29,26.6
10830,1975-10-30,27.2
10832,1975-10-31,25.2
10834,1975-11-01,22.7
10836,1975-11-02,22.9
10838,1975-11-03,23.3
10840,1975-11-04,23.3
10842,1975-11-05,22.8
10844,1975-11-06,26.5
10846,1975-11-07,26.2
10848,1975-11-08,28.8
10850,1975-11-09,29.8
10852,1975-11-10,26.8
10854,1975-11-11,24.1
10856,1975-11-12,23.2
10858,1975-11-13,24.3
10860,1975-11-14,26.4
10862,1975-11-15,26.4
10864,1975-11-16,31.7
10866,1975-11-17,32.4
10868,1975-11-18,28.7
10870,1975-11-19,20.8
10872,1975-11-20,23.1
10874,1975-11-21,30.2
10876,1975-11-22,26.3
10878,1975-11-23,26.6
10880,1975-11-24,33.2
10882,1975-11-25,29.4
10884,1975-11-26,25.3
10886,1975-11-27,22.7
10888,1975-11-28,27.9
10890,1975-11-29,33.6
10892,1975-11-30,30.4
10894,1975-12-01,27.3
10896,1975-12-02,29.2
10898,1975-12-03,28.7
10900,1975-12-04,27.0
10902,1975-12-05,27.7
10904,1975-12-06,30.0
10906,1975-12-07,32.6
10908,1975-12-08,31.2
10910,1975-12-09,34.2
10912,1975-12-10,31.4
10914,1975-12-11,28.2
10916,1975-12-12,29.4
10918,1975-12-13,27.6
10920,1975-12-14,25.9
10922,1975-12-15,25.4
10924,1975-12-16,25.2
10926,1975-12-17,26.7
10928,1975-12-18,28.3
10930,1975-12-19,30.2
10932,1975-12-20,30.6
10934,1975-12-21,29.8
10936,1975-12-22,29.0
10938,1975-12-23,32.2
10940,1975-12-24,30.5
10942,1975-12-25,28.1
10944,1975-12-26,26.8
10946,1975-12-27,29.4
10948,1975-12-28,30.4
10950,1975-12-29,28.8
10952,1975-12-30,27.7
10954,1975-12-31,28.0
10956,1976-01-01,28.2
10958,1976-01-02,29.0
10960,1976-01-03,28.3
10962,1976-01-04,28.4
10964,1976-01-05,29.6
10966,1976-01-06,32.4
10968,1976-01-07,32.7
10970,1976-01-08,32.0
10972,1976-01-09,30.7
10974,1976-01-10,33.6
10976,1976-01-11,30.1
10978,1976-01-12,30.8
10980,1976-01-13,29.7
10982,1976-01-14,30.8
10984,1976-01-15,31.1
10986,1976-01-16,30.1
10988,1976-01-17,29.0
10990,1976-01-18,29.9
10992,1976-01-19,33.7
10994,1976-01-20,32.0
10996,1976-01-21,31.4
10998,1976-01-22,26.2
11000,1976-01-23,26.9
11002,1976-01-24,28.9
11004,1976-01-25,36.2
11006,1976-01-26,36.8
11008,1976-01-27,28.7
11010,1976-01-28,29.2
11012,1976-01-29,27.6
11014,1976-01-30,28.4
11016,1976-01-31,27.7
11018,1976-02-01,28.9
11020,1976-02-02,28.9
11022,1976-02-03,32.8
11024,1976-02-04,29.2
11026,1976-02-05,30.1
11028,1976-02-06,29.6
11030,1976-02-07,29.4
11032,1976-02-08,27.6
11034,1976-02-09,27.6
11036,1976-02-10,28.0
11038,1976-02-11,26.9
11040,1976-02-12,27.0
11042,1976-02-13,27.0
11044,1976-02-14,28.0
11046,1976-02-15,27.9
11048,1976-02-16,27.2
11050,1976-02-17,28.7
11052,1976-02-18,29.5
11054,1976-02-19,29.0
11056,1976-02-20,31.5
11058,1976-02-21,34.0
11060,1976-02-22,29.4
11062,1976-02-23,27.6
11064,1976-02-24,29.0
11066,1976-02-25,27.3
11068,1976-02-26,29.4
11070,1976-02-27,31.2
11072,1976-02-28,30.9
11074,1976-02-29,29.3
11076,1976-03-01,30.4
11078,1976-03-02,29.7
11080,1976-03-03,30.5
11082,1976-03-04,29.9
11084,1976-03-05,29.4
11086,1976-03-06,28.8
11088,1976-03-07,30.4
11090,1976-03-08,30.8
11092,1976-03-09,29.8
11094,1976-03-10,30.6
11096,1976-03-11,29.9
11098,1976-03-12,29.4
11100,1976-03-13,33.2
11102,1976-03-14,29.9
11104,1976-03-15,27.3
11106,1976-03-16,26.8
11108,1976-03-17,27.5
11110,1976-03-18,29.8
11112,1976-03-19,28.4
11114,1976-03-20,28.8
11116,1976-03-21,32.9
11118,1976-03-22,25.5
11120,1976-03-23,24.2
11122,1976-03-24,26.9
11124,1976-03-25,27.3
11126,1976-03-26,25.4
11128,1976-03-27,26.1
11130,1976-03-28,24.6
11132,1976-03-29,24.3
11134,1976-03-30,25.5
11136,1976-03-31,26.8
11138,1976-04-01,29.0
11140,1976-04-02,31.1
11142,1976-04-03,28.2
11144,1976-04-04,27.7
11146,1976-04-05,30.9
11148,1976-04-06,33.2
11150,1976-04-07,29.8
11152,1976-04-08,28.4
11154,1976-04-09,28.6
11156,1976-04-10,31.8
11158,1976-04-11,30.4
11160,1976-04-12,27.3
11162,1976-04-13,27.2
11164,1976-04-14,27.6
11166,1976-04-15,28.5
11168,1976-04-16,29.2
11170,1976-04-17,28.1
11172,1976-04-18,27.9
11174,1976-04-19,27.0
11176,1976-04-20,29.8
11178,1976-04-21,33.6
11180,1976-04-22,27.7
11182,1976-04-23,22.9
11184,1976-04-24,25.8
11186,1976-04-25,26.4
11188,1976-04-26,25.9
11190,1976-04-27,25.2
11192,1976-04-28,25.4
11194,1976-04-29,25.4
11196,1976-04-30,26.5
11198,1976-05-01,24.6
11200,1976-05-02,24.9
11202,1976-05-03,24.1
11204,1976-05-04,25.4
11206,1976-05-05,23.2
11208,1976-05-06,27.4
11210,1976-05-07,28.2
11212,1976-05-08,31.4
11214,1976-05-09,25.4
11216,1976-05-10,25.0
11218,1976-05-11,25.9
11220,1976-05-12,23.8
11222,1976-05-13,24.9
11224,1976-05-14,24.5
11226,1976-05-15,24.3
11228,1976-05-16,26.9
11230,1976-05-17,28.9
11232,1976-05-18,28.0
11234,1976-05-19,25.0
11236,1976-05-20,27.4
11238,1976-05-21,24.1
11240,1976-05-22,26.8
11242,1976-05-23,26.8
11244,1976-05-24,25.6
11246,1976-05-25,23.8
11248,1976-05-26,23.9
11250,1976-05-27,26.3
11252,1976-05-28,25.1
11254,1976-05-29,24.8
11256,1976-05-30,26.4
11258,1976-05-31,23.1
11260,1976-06-01,23.1
11262,1976-06-02,24.3
11264,1976-06-03,24.7
11266,1976-06-04,24.4
11268,1976-06-05,27.7
11270,1976-06-06,28.2
11272,1976-06-07,24.6
11274,1976-06-08,21.3
11276,1976-06-09,23.7
11278,1976-06-10,23.6
11280,1976-06-11,26.7
11282,1976-06-12,22.0
11284,1976-06-13,22.2
11286,1976-06-14,23.2
11288,1976-06-15,24.4
11290,1976-06-16,26.1
11292,1976-06-17,27.2
11294,1976-06-18,25.8
11296,1976-06-19,28.1
11298,1976-06-20,26.6
11300,1976-06-21,26.2
11302,1976-06-22,25.8
11304,1976-06-23,24.9
11306,1976-06-24,26.9
11308,1976-06-25,29.2
11310,1976-06-26,28.6
11312,1976-06-27,30.1
11314,1976-06-28,24.2
11316,1976-06-29,21.4
11318,1976-06-30,19.0
11320,1976-07-01,17.6
11322,1976-07-02,20.4
11324,1976-07-03,22.7
11326,1976-07-04,23.1
11328,1976-07-05,22.4
11330,1976-07-06,22.1
11332,1976-07-07,22.5
11334,1976-07-08,27.0
11336,1976-07-09,22.7
11338,1976-07-10,21.3
11340,1976-07-11,18.3
11342,1976-07-12,25.8
11344,1976-07-13,28.1
11346,1976-07-14,29.4
11348,1976-07-15,28.8
11350,1976-07-16,22.1
11352,1976-07-17,22.0
11354,1976-07-18,22.2
11356,1976-07-19,21.3
11358,1976-07-20,23.8
11360,1976-07-21,24.8
11362,1976-07-22,26.8
11364,1976-07-23,25.0
11366,1976-07-24,27.9
11368,1976-07-25,28.7
11370,1976-07-26,29.8
11372,1976-07-27,26.6
11374,1976-07-28,23.9
11376,1976-07-29,25.9
11378,1976-07-30,29.0
11380,1976-07-31,26.9
11382,1976-08-01,24.0
11384,1976-08-02,29.4
11386,1976-08-03,27.8
11388,1976-08-04,24.9
11390,1976-08-05,26.4
11392,1976-08-06,24.2
11394,1976-08-07,27.5
11396,1976-08-08,24.5
11398,1976-08-09,26.4
11400,1976-08-10,25.6
11402,1976-08-11,21.4
11404,1976-08-12,25.3
11406,1976-08-13,26.0
11408,1976-08-14,22.2
11410,1976-08-15,19.9
11412,1976-08-16,21.3
11414,1976-08-17,25.2
11416,1976-08-18,31.8
11418,1976-08-19,30.9
11420,1976-08-20,23.6
11422,1976-08-21,20.8
11424,1976-08-22,21.3
11426,1976-08-23,23.1
11428,1976-08-24,24.6
11430,1976-08-25,25.0
11432,1976-08-26,24.3
11434,1976-08-27,24.7
11436,1976-08-28,29.5
11438,1976-08-29,25.8
11440,1976-08-30,21.5
11442,1976-08-31,22.4
11444,1976-09-01,25.2
11446,1976-09-02,26.9
11448,1976-09-03,29.6
11450,1976-09-04,31.4
11452,1976-09-05,26.5
11454,1976-09-06,21.3
11456,1976-09-07,24.6
11458,1976-09-08,25.3
11460,1976-09-09,21.6
11462,1976-09-10,21.9
11464,1976-09-11,20.2
11466,1976-09-12,20.9
11468,1976-09-13,21.9
11470,1976-09-14,30.8
11472,1976-09-15,22.2
11474,1976-09-16,23.5
11476,1976-09-17,23.4
11478,1976-09-18,27.2
11480,1976-09-19,23.4
11482,1976-09-20,22.2
11484,1976-09-21,24.6
11486,1976-09-22,24.3
11488,1976-09-23,25.4
11490,1976-09-24,23.5
11492,1976-09-25,22.7
11494,1976-09-26,22.6
11496,1976-09-27,23.2
11498,1976-09-28,21.1
11500,1976-09-29,23.2
11502,1976-09-30,24.2
11504,1976-10-01,24.8
11506,1976-10-02,21.2
11508,1976-10-03,22.5
11510,1976-10-04,22.7
11512,1976-10-05,25.8
11514,1976-10-06,23.6
11516,1976-10-07,24.4
11518,1976-10-08,23.3
11520,1976-10-09,25.0
11522,1976-10-10,26.1
11524,1976-10-11,24.2
11526,1976-10-12,24.2
11528,1976-10-13,25.4
11530,1976-10-14,24.3
11532,1976-10-15,28.2
11534,1976-10-16,26.0
11536,1976-10-17,28.4
11538,1976-10-18,31.0
11540,1976-10-19,26.4
11542,1976-10-20,21.5
11544,1976-10-21,20.1
11546,1976-10-22,20.7
11548,1976-10-23,24.9
11550,1976-10-24,31.7
11552,1976-10-25,29.0
11554,1976-10-26,32.1
11556,1976-10-27,22.5
11558,1976-10-28,23.7
11560,1976-10-29,23.6
11562,1976-10-30,23.2
11564,1976-10-31,25.3
11566,1976-11-01,26.7
11568,1976-11-02,26.7
11570,1976-11-03,24.9
11572,1976-11-04,29.2
11574,1976-11-05,29.1
11576,1976-11-06,29.5
11578,1976-11-07,23.1
11580,1976-11-08,22.9
11582,1976-11-09,25.0
11584,1976-11-10,26.5
11586,1976-11-11,26.7
11588,1976-11-12,24.6
11590,1976-11-13,24.5
11592,1976-11-14,26.6
11594,1976-11-15,26.7
11596,1976-11-16,24.8
11598,1976-11-17,25.6
11600,1976-11-18,25.6
11602,1976-11-19,27.9
11604,1976-11-20,26.7
11606,1976-11-21,25.1
11608,1976-11-22,25.1
11610,1976-11-23,25.0
11612,1976-11-24,26.5
11614,1976-11-25,31.6
11616,1976-11-26,31.0
11618,1976-11-27,25.8
11620,1976-11-28,27.8
11622,1976-11-29,28.3
11624,1976-11-30,31.0
11626,1976-12-01,33.2
11628,1976-12-02,28.8
11630,1976-12-03,26.7
11632,1976-12-04,25.9
11634,1976-12-05,27.8
11636,1976-12-06,26.2
11638,1976-12-07,28.1
11640,1976-12-08,35.0
11642,1976-12-09,23.6
11644,1976-12-10,23.2
11646,1976-12-11,25.8
11648,1976-12-12,27.3
11650,1976-12-13,27.0
11652,1976-12-14,32.0
11654,1976-12-15,32.2
11656,1976-12-16,34.1
11658,1976-12-17,31.8
11660,1976-12-18,24.6
11662,1976-12-19,25.6
11664,1976-12-20,31.2
11666,1976-12-21,29.5
11668,1976-12-22,26.8
11670,1976-12-23,30.6
11672,1976-12-24,31.7
11674,1976-12-25,28.8
11676,1976-12-26,28.4
11678,1976-12-27,27.6
11680,1976-12-28,33.2
11682,1976-12-29,27.4
11684,1976-12-30,26.4
11686,1976-12-31,28.0
11688,1977-01-01,29.7
11690,1977-01-02,29.8
11692,1977-01-03,33.6
11694,1977-01-04,34.8
11696,1977-01-05,30.0
11698,1977-01-06,28.4
11700,1977-01-07,27.8
11702,1977-01-08,29.1
11704,1977-01-09,30.0
11706,1977-01-10,30.1
11708,1977-01-11,29.3
11710,1977-01-12,30.6
11712,1977-01-13,29.6
11714,1977-01-14,30.4
11716,1977-01-15,27.2
11718,1977-01-16,30.6
11720,1977-01-17,27.6
11722,1977-01-18,27.0
11724,1977-01-19,25.1
11726,1977-01-20,27.6
11728,1977-01-21,27.0
11730,1977-01-22,26.2
11732,1977-01-23,20.7
11734,1977-01-24,26.6
11736,1977-01-25,29.4
11738,1977-01-26,30.5
11740,1977-01-27,35.4
11742,1977-01-28,32.2
11744,1977-01-29,32.4
11746,1977-01-30,32.5
11748,1977-01-31,33.6
11750,1977-02-01,30.4
11752,1977-02-02,34.3
11754,1977-02-03,33.8
11756,1977-02-04,32.2
11758,1977-02-05,31.2
11760,1977-02-06,30.6
11762,1977-02-07,31.4
11764,1977-02-08,29.9
11766,1977-02-09,32.0
11768,1977-02-10,32.0
11770,1977-02-11,30.4
11772,1977-02-12,31.5
11774,1977-02-13,30.4
11776,1977-02-14,28.8
11778,1977-02-15,29.5
11780,1977-02-16,29.5
11782,1977-02-17,30.0
11784,1977-02-18,29.8
11786,1977-02-19,28.8
11788,1977-02-20,28.2
11790,1977-02-21,28.4
11792,1977-02-22,30.5
11794,1977-02-23,29.8
11796,1977-02-24,31.5
11798,1977-02-25,31.6
11800,1977-02-26,30.3
11802,1977-02-27,32.6
11804,1977-02-28,35.8
11806,1977-03-01,36.3
11808,1977-03-02,30.0
11810,1977-03-03,25.9
11812,1977-03-04,27.8
11814,1977-03-05,28.6
11816,1977-03-06,28.5
11818,1977-03-07,28.8
11820,1977-03-08,28.0
11822,1977-03-09,28.9
11824,1977-03-10,30.2
11826,1977-03-11,33.2
11828,1977-03-12,30.1
11830,1977-03-13,27.6
11832,1977-03-14,33.0
11834,1977-03-15,31.0
11836,1977-03-16,28.2
11838,1977-03-17,29.4
11840,1977-03-18,27.9
11842,1977-03-19,29.1
11844,1977-03-20,30.1
11846,1977-03-21,33.4
11848,1977-03-22,29.1
11850,1977-03-23,31.0
11852,1977-03-24,29.8
11854,1977-03-25,29.9
11856,1977-03-26,28.6
11858,1977-03-27,30.0
11860,1977-03-28,35.0
11862,1977-03-29,31.8
11864,1977-03-30,28.4
11866,1977-03-31,30.4
11868,1977-04-01,27.8
11870,1977-04-02,25.6
11872,1977-04-03,25.4
11874,1977-04-04,25.5
11876,1977-04-05,26.4
11878,1977-04-06,26.6
11880,1977-04-07,26.6
11882,1977-04-08,27.2
11884,1977-04-09,30.8
11886,1977-04-10,32.6
11888,1977-04-11,26.6
11890,1977-04-12,27.6
11892,1977-04-13,27.9
11894,1977-04-14,31.5
11896,1977-04-15,29.8
11898,1977-04-16,33.4
11900,1977-04-17,32.3
11902,1977-04-18,30.9
11904,1977-04-19,26.7
11906,1977-04-20,25.4
11908,1977-04-21,27.6
11910,1977-04-22,25.4
11912,1977-04-23,25.3
11914,1977-04-24,26.6
11916,1977-04-25,25.0
11918,1977-04-26,25.5
11920,1977-04-27,26.0
11922,1977-04-28,25.5
11924,1977-04-29,25.5
11926,1977-04-30,26.2
11928,1977-05-01,26.8
11930,1977-05-02,27.4
11934,1977-05-04,26.3
11936,1977-05-05,27.0
11938,1977-05-06,25.7
11940,1977-05-07,27.4
11942,1977-05-08,29.1
11944,1977-05-09,26.0
11946,1977-05-10,28.3
11948,1977-05-11,27.2
11950,1977-05-12,25.9
11952,1977-05-13,26.6
11954,1977-05-14,28.2
11956,1977-05-15,26.9
11958,1977-05-16,31.9
11960,1977-05-17,20.0
11962,1977-05-18,21.9
11964,1977-05-19,23.3
11966,1977-05-20,23.8
11968,1977-05-21,24.6
11970,1977-05-22,26.0
11972,1977-05-23,25.2
11974,1977-05-24,25.8
11976,1977-05-25,23.2
11978,1977-05-26,26.3
11980,1977-05-27,25.4
11982,1977-05-28,26.2
11984,1977-05-29,28.9
11986,1977-05-30,26.3
11988,1977-05-31,25.9
11990,1977-06-01,24.8
11992,1977-06-02,25.4
11994,1977-06-03,25.0
11996,1977-06-04,25.9
11998,1977-06-05,23.8
12000,1977-06-06,25.4
12002,1977-06-07,26.1
12004,1977-06-08,24.4
12006,1977-06-09,25.0
12008,1977-06-10,27.2
12010,1977-06-11,25.8
12012,1977-06-12,23.8
12014,1977-06-13,25.4
12016,1977-06-14,27.6
12018,1977-06-15,26.8
12020,1977-06-16,27.8
12022,1977-06-17,25.8
12024,1977-06-18,29.3
12026,1977-06-19,30.2
12028,1977-06-20,28.9
12030,1977-06-21,29.0
12032,1977-06-22,30.3
12034,1977-06-23,24.2
12038,1977-06-25,28.7
12040,1977-06-26,22.3
12042,1977-06-27,24.2
12044,1977-06-28,24.9
12046,1977-06-29,25.4
12048,1977-06-30,25.6
12050,1977-07-01,26.1
12052,1977-07-02,25.6
12054,1977-07-03,27.4
12056,1977-07-04,26.2
12058,1977-07-05,29.2
12060,1977-07-06,29.6
12062,1977-07-07,28.5
12064,1977-07-08,28.0
12066,1977-07-09,27.6
12068,1977-07-10,27.9
12070,1977-07-11,29.2
12072,1977-07-12,30.8
12074,1977-07-13,30.0
12076,1977-07-14,30.8
12078,1977-07-15,33.0
12080,1977-07-16,29.8
12082,1977-07-17,29.7
12084,1977-07-18,25.8
12086,1977-07-19,22.6
12088,1977-07-20,23.8
12090,1977-07-21,27.3
12092,1977-07-22,31.8
12094,1977-07-23,30.8
12096,1977-07-24,30.7
12098,1977-07-25,26.2
12100,1977-07-26,27.0
12102,1977-07-27,28.9
12104,1977-07-28,29.2
12106,1977-07-29,25.0
12108,1977-07-30,29.1
12110,1977-07-31,33.2
12112,1977-08-01,26.2
12114,1977-08-02,27.4
12116,1977-08-03,22.9
12118,1977-08-04,25.6
12120,1977-08-05,28.7
12122,1977-08-06,27.4
12124,1977-08-07,33.1
12126,1977-08-08,28.2
12128,1977-08-09,24.6
12130,1977-08-10,22.6
12132,1977-08-11,24.6
12134,1977-08-12,34.4
12136,1977-08-13,32.2
12138,1977-08-14,28.0
12140,1977-08-15,22.3
12142,1977-08-16,26.3
12144,1977-08-17,30.1
12146,1977-08-18,23.4
12148,1977-08-19,20.3
12150,1977-08-20,23.4
12152,1977-08-21,23.4
12154,1977-08-22,23.8
12156,1977-08-23,26.1
12158,1977-08-24,30.6
12160,1977-08-25,28.7
12162,1977-08-26,28.9
12164,1977-08-27,22.3
12166,1977-08-28,24.0
12168,1977-08-29,24.9
12170,1977-08-30,23.9
12172,1977-08-31,29.0
12174,1977-09-01,23.6
12176,1977-09-02,20.3
12178,1977-09-03,20.3
12180,1977-09-04,23.7
12182,1977-09-05,23.6
12184,1977-09-06,25.0
12186,1977-09-07,24.5
12188,1977-09-08,26.8
12190,1977-09-09,26.4
12192,1977-09-10,26.3
12194,1977-09-11,26.0
12196,1977-09-12,26.2
12198,1977-09-13,27.5
12200,1977-09-14,28.4
12202,1977-09-15,27.8
12204,1977-09-16,30.7
12206,1977-09-17,27.3
12208,1977-09-18,27.8
12210,1977-09-19,22.7
12212,1977-09-20,21.9
12214,1977-09-21,22.3
12216,1977-09-22,25.1
12218,1977-09-23,29.7
12220,1977-09-24,22.7
12222,1977-09-25,23.7
12224,1977-09-26,24.2
12226,1977-09-27,22.5
12228,1977-09-28,26.4
12230,1977-09-29,32.6
12232,1977-09-30,26.8
12234,1977-10-01,27.9
12236,1977-10-02,27.6
12238,1977-10-03,26.0
12240,1977-10-04,26.2
12242,1977-10-05,24.4
12244,1977-10-06,22.3
12246,1977-10-07,23.0
12248,1977-10-08,23.3
12250,1977-10-09,24.5
12252,1977-10-10,25.8
12254,1977-10-11,31.2
12256,1977-10-12,27.4
12258,1977-10-13,23.6
12260,1977-10-14,23.2
12262,1977-10-15,26.3
12264,1977-10-16,30.1
12266,1977-10-17,25.5
12268,1977-10-18,23.4
12270,1977-10-19,24.9
12272,1977-10-20,25.6
12274,1977-10-21,24.9
12276,1977-10-22,24.7
12278,1977-10-23,26.6
12280,1977-10-24,28.2
12282,1977-10-25,29.4
12284,1977-10-26,32.5
12286,1977-10-27,28.2
12288,1977-10-28,27.8
12290,1977-10-29,25.1
12292,1977-10-30,27.0
12294,1977-10-31,29.7
12296,1977-11-01,37.2
12298,1977-11-02,30.8
12300,1977-11-03,27.6
12302,1977-11-04,27.6
12304,1977-11-05,24.0
12306,1977-11-06,25.7
12308,1977-11-07,23.3
12310,1977-11-08,23.4
12312,1977-11-09,26.3
12314,1977-11-10,33.4
12316,1977-11-11,36.9
12318,1977-11-12,27.3
12320,1977-11-13,25.0
12322,1977-11-14,22.5
12324,1977-11-15,21.1
12326,1977-11-16,23.3
12328,1977-11-17,25.0
12330,1977-11-18,25.0
12332,1977-11-19,23.1
12334,1977-11-20,28.8
12336,1977-11-21,27.1
12338,1977-11-22,27.4
12340,1977-11-23,28.0
12342,1977-11-24,25.8
12344,1977-11-25,24.3
12346,1977-11-26,23.1
12348,1977-11-27,27.1
12350,1977-11-28,29.6
12352,1977-11-29,25.2
12354,1977-11-30,27.4
12356,1977-12-01,30.3
12358,1977-12-02,29.7
12360,1977-12-03,31.8
12362,1977-12-04,32.4
12364,1977-12-05,32.0
12366,1977-12-06,31.3
12368,1977-12-07,30.1
12370,1977-12-08,30.0
12372,1977-12-09,26.3
12374,1977-12-10,25.0
12376,1977-12-11,22.5
12378,1977-12-12,25.5
12380,1977-12-13,26.2
12382,1977-12-14,25.8
12384,1977-12-15,26.5
12386,1977-12-16,25.8
